# Reference REAR geodetic observables for the Greenland example
# Green function from file: gf_Greenland.dat
# All rates are in units of mm/yr
#
#   Lon        Lat           Up          South          East         Geoid    
# --------  ----------  ------------  ------------  ------------  ------------
  307.0000     70.0000  0.333647E+01  -.342507E-01  -.843937E+00  -.212055E+01
  307.5000     70.0000  0.356712E+01  -.824666E-01  -.895548E+00  -.223011E+01
  308.0000     70.0000  0.387614E+01  -.153961E+00  -.940113E+00  -.236309E+01
  308.5000     70.0000  0.424520E+01  -.257836E+00  -.962260E+00  -.251869E+01
  309.0000     70.0000  0.466882E+01  -.409593E+00  -.961328E+00  -.269778E+01
  309.5000     70.0000  0.522195E+01  -.634064E+00  -.928048E+00  -.291869E+01
  310.0000     70.0000  0.615867E+01  -.875763E+00  -.818904E+00  -.321292E+01
  310.5000     70.0000  0.734252E+01  -.885838E+00  -.417747E+00  -.350303E+01
  311.0000     70.0000  0.695985E+01  -.988305E+00  0.225892E-01  -.345340E+01
  311.5000     70.0000  0.652969E+01  -.999915E+00  0.262610E+00  -.334335E+01
  312.0000     70.0000  0.610979E+01  -.977676E+00  0.499698E+00  -.320672E+01
  312.5000     70.0000  0.566754E+01  -.881207E+00  0.650354E+00  -.304764E+01
  313.0000     70.0000  0.504957E+01  -.764407E+00  0.776344E+00  -.284744E+01
  313.5000     70.0000  0.446325E+01  -.628951E+00  0.783526E+00  -.264973E+01
  314.0000     70.0000  0.398850E+01  -.514998E+00  0.777707E+00  -.247887E+01
  314.5000     70.0000  0.359004E+01  -.423725E+00  0.721060E+00  -.233268E+01
  315.0000     70.0000  0.333883E+01  -.351740E+00  0.653470E+00  -.222462E+01
  315.5000     70.0000  0.306714E+01  -.294134E+00  0.604985E+00  -.212172E+01
  316.0000     70.0000  0.280424E+01  -.258574E+00  0.540164E+00  -.202558E+01
  316.5000     70.0000  0.260454E+01  -.231395E+00  0.467147E+00  -.194745E+01
  317.0000     70.0000  0.243122E+01  -.215049E+00  0.398419E+00  -.188211E+01
  317.5000     70.0000  0.231475E+01  -.210739E+00  0.329786E+00  -.183391E+01
  318.0000     70.0000  0.223530E+01  -.213852E+00  0.274740E+00  -.179633E+01
  318.5000     70.0000  0.210730E+01  -.217728E+00  0.220298E+00  -.175395E+01
  319.0000     70.0000  0.205789E+01  -.215589E+00  0.152417E+00  -.173039E+01
  319.5000     70.0000  0.204737E+01  -.232659E+00  0.108027E+00  -.171787E+01
  320.0000     70.0000  0.199832E+01  -.258497E+00  0.543246E-01  -.170116E+01
  320.5000     70.0000  0.195579E+01  -.281698E+00  0.563228E-02  -.168891E+01
  321.0000     70.0000  0.195667E+01  -.293808E+00  -.634669E-01  -.169070E+01
  321.5000     70.0000  0.205276E+01  -.328940E+00  -.119312E+00  -.171620E+01
  322.0000     70.0000  0.215426E+01  -.363085E+00  -.171444E+00  -.174849E+01
  322.5000     70.0000  0.228834E+01  -.402564E+00  -.208647E+00  -.178976E+01
  323.0000     70.0000  0.238900E+01  -.443122E+00  -.242978E+00  -.182732E+01
  323.5000     70.0000  0.251074E+01  -.490879E+00  -.271679E+00  -.187028E+01
  324.0000     70.0000  0.263022E+01  -.548217E+00  -.292744E+00  -.191511E+01
  324.5000     70.0000  0.275871E+01  -.612157E+00  -.308351E+00  -.196468E+01
  325.0000     70.0000  0.295487E+01  -.682517E+00  -.313360E+00  -.202951E+01
  325.5000     70.0000  0.314666E+01  -.745080E+00  -.285134E+00  -.209573E+01
  326.0000     70.0000  0.332999E+01  -.799037E+00  -.233855E+00  -.215903E+01
  326.5000     70.0000  0.355347E+01  -.830565E+00  -.153338E+00  -.222247E+01
  327.0000     70.0000  0.365252E+01  -.832677E+00  -.416084E-01  -.225130E+01
  327.5000     70.0000  0.363157E+01  -.780865E+00  0.517551E-01  -.224517E+01
  328.0000     70.0000  0.359284E+01  -.711719E+00  0.109275E+00  -.222936E+01
  328.5000     70.0000  0.361051E+01  -.619427E+00  0.142484E+00  -.222451E+01
  329.0000     70.0000  0.367625E+01  -.517514E+00  0.155536E+00  -.223349E+01
  329.5000     70.0000  0.392250E+01  -.415690E+00  0.185466E+00  -.227506E+01
  330.0000     70.0000  0.392005E+01  -.308982E+00  0.272253E+00  -.226613E+01
  330.5000     70.0000  0.382876E+01  -.186394E+00  0.324530E+00  -.222922E+01
  331.0000     70.0000  0.369321E+01  -.171105E+00  0.319810E+00  -.218021E+01
  331.5000     70.0000  0.369127E+01  -.216874E+00  0.309887E+00  -.216235E+01
  332.0000     70.0000  0.394695E+01  -.259137E+00  0.341301E+00  -.218998E+01
  332.5000     70.0000  0.380828E+01  -.293692E+00  0.382156E+00  -.214917E+01
  333.0000     70.0000  0.377431E+01  -.245065E+00  0.459814E+00  -.211798E+01
  333.5000     70.0000  0.344108E+01  -.188967E+00  0.415084E+00  -.203955E+01
  334.0000     70.0000  0.354854E+01  -.176716E+00  0.447871E+00  -.204288E+01
  334.5000     70.0000  0.348653E+01  -.157597E+00  0.494102E+00  -.202095E+01
  335.0000     70.0000  0.354445E+01  -.158384E+00  0.543120E+00  -.200981E+01
  335.5000     70.0000  0.363949E+01  -.191182E+00  0.624846E+00  -.198793E+01
  336.0000     70.0000  0.387455E+01  -.194047E+00  0.661358E+00  -.197439E+01
  336.5000     70.0000  0.414294E+01  -.953538E-01  0.687861E+00  -.195100E+01
  337.0000     70.0000  0.334833E+01  0.930149E-02  0.859107E+00  -.173455E+01
  337.5000     70.0000  0.246980E+01  0.372441E-01  0.810772E+00  -.149515E+01
  338.0000     70.0000  0.206067E+01  0.240044E-01  0.677715E+00  -.134906E+01
  338.5000     70.0000  0.187515E+01  0.346042E-01  0.618783E+00  -.126012E+01
  339.0000     70.0000  0.173627E+01  0.416779E-01  0.572633E+00  -.118972E+01
  339.5000     70.0000  0.162277E+01  0.459352E-01  0.532928E+00  -.112970E+01
  340.0000     70.0000  0.152710E+01  0.484182E-01  0.497977E+00  -.107684E+01
  340.5000     70.0000  0.144457E+01  0.498521E-01  0.466902E+00  -.102938E+01
  341.0000     70.0000  0.137245E+01  0.506343E-01  0.439033E+00  -.986228E+00
  341.5000     70.0000  0.130870E+01  0.510075E-01  0.413888E+00  -.946635E+00
  342.0000     70.0000  0.125192E+01  0.511071E-01  0.391092E+00  -.910051E+00
  342.5000     70.0000  0.120099E+01  0.510324E-01  0.370328E+00  -.876051E+00
  343.0000     70.0000  0.115503E+01  0.508221E-01  0.351348E+00  -.844302E+00
  343.5000     70.0000  0.111328E+01  0.505251E-01  0.333943E+00  -.814526E+00
  344.0000     70.0000  0.107523E+01  0.501659E-01  0.317926E+00  -.786510E+00
  344.5000     70.0000  0.104038E+01  0.497568E-01  0.303154E+00  -.760065E+00
  345.0000     70.0000  0.100834E+01  0.493207E-01  0.289482E+00  -.735039E+00
  345.5000     70.0000  0.978803E+00  0.488586E-01  0.276806E+00  -.711303E+00
  346.0000     70.0000  0.951461E+00  0.483817E-01  0.265029E+00  -.688739E+00
  346.5000     70.0000  0.926057E+00  0.479008E-01  0.254054E+00  -.667245E+00
  347.0000     70.0000  0.902427E+00  0.474095E-01  0.243814E+00  -.646743E+00
  347.5000     70.0000  0.880363E+00  0.469206E-01  0.234241E+00  -.627152E+00
  348.0000     70.0000  0.859691E+00  0.464372E-01  0.225271E+00  -.608402E+00
  348.5000     70.0000  0.840318E+00  0.459578E-01  0.216857E+00  -.590441E+00
  349.0000     70.0000  0.822107E+00  0.454851E-01  0.208944E+00  -.573213E+00
  349.5000     70.0000  0.804931E+00  0.450183E-01  0.201496E+00  -.556666E+00
  350.0000     70.0000  0.788695E+00  0.445631E-01  0.194466E+00  -.540756E+00
  285.0000     70.5000  0.805414E+00  0.785458E-01  -.176988E+00  -.572006E+00
  285.5000     70.5000  0.818413E+00  0.801681E-01  -.181382E+00  -.585982E+00
  286.0000     70.5000  0.831880E+00  0.818515E-01  -.185930E+00  -.600339E+00
  286.5000     70.5000  0.845844E+00  0.835953E-01  -.190648E+00  -.615092E+00
  287.0000     70.5000  0.860383E+00  0.853923E-01  -.195528E+00  -.630264E+00
  287.5000     70.5000  0.875422E+00  0.872487E-01  -.200595E+00  -.645854E+00
  288.0000     70.5000  0.891097E+00  0.891825E-01  -.205864E+00  -.661895E+00
  288.5000     70.5000  0.907386E+00  0.911698E-01  -.211330E+00  -.678395E+00
  289.0000     70.5000  0.924395E+00  0.932358E-01  -.217030E+00  -.695385E+00
  289.5000     70.5000  0.942100E+00  0.953717E-01  -.222966E+00  -.712874E+00
  290.0000     70.5000  0.960605E+00  0.975785E-01  -.229149E+00  -.730893E+00
  290.5000     70.5000  0.979950E+00  0.998617E-01  -.235605E+00  -.749464E+00
  291.0000     70.5000  0.100017E+01  0.102228E+00  -.242349E+00  -.768608E+00
  291.5000     70.5000  0.102136E+01  0.104673E+00  -.249398E+00  -.788358E+00
  292.0000     70.5000  0.104359E+01  0.107208E+00  -.256782E+00  -.808741E+00
  292.5000     70.5000  0.106695E+01  0.109821E+00  -.264508E+00  -.829793E+00
  293.0000     70.5000  0.109150E+01  0.112509E+00  -.272591E+00  -.851542E+00
  293.5000     70.5000  0.111729E+01  0.115301E+00  -.281084E+00  -.874019E+00
  294.0000     70.5000  0.114457E+01  0.118157E+00  -.289976E+00  -.897287E+00
  294.5000     70.5000  0.117330E+01  0.121111E+00  -.299334E+00  -.921366E+00
  295.0000     70.5000  0.120364E+01  0.124129E+00  -.309143E+00  -.946305E+00
  295.5000     70.5000  0.123580E+01  0.127219E+00  -.319450E+00  -.972168E+00
  296.0000     70.5000  0.126988E+01  0.130372E+00  -.330293E+00  -.999003E+00
  296.5000     70.5000  0.130603E+01  0.133578E+00  -.341691E+00  -.102687E+01
  297.0000     70.5000  0.134446E+01  0.136810E+00  -.353672E+00  -.105583E+01
  297.5000     70.5000  0.138535E+01  0.140035E+00  -.366276E+00  -.108596E+01
  298.0000     70.5000  0.142896E+01  0.143249E+00  -.379530E+00  -.111734E+01
  298.5000     70.5000  0.147551E+01  0.146391E+00  -.393480E+00  -.115005E+01
  299.0000     70.5000  0.152530E+01  0.149401E+00  -.408139E+00  -.118420E+01
  299.5000     70.5000  0.157864E+01  0.152226E+00  -.423565E+00  -.121989E+01
  300.0000     70.5000  0.163590E+01  0.154770E+00  -.439783E+00  -.125725E+01
  300.5000     70.5000  0.169744E+01  0.156910E+00  -.456832E+00  -.129640E+01
  301.0000     70.5000  0.176375E+01  0.158541E+00  -.474770E+00  -.133751E+01
  301.5000     70.5000  0.183536E+01  0.159424E+00  -.493607E+00  -.138074E+01
  302.0000     70.5000  0.191281E+01  0.159384E+00  -.513402E+00  -.142631E+01
  302.5000     70.5000  0.199686E+01  0.158111E+00  -.534189E+00  -.147445E+01
  303.0000     70.5000  0.208835E+01  0.155272E+00  -.556007E+00  -.152546E+01
  303.5000     70.5000  0.218814E+01  0.150449E+00  -.578863E+00  -.157963E+01
  304.0000     70.5000  0.229758E+01  0.143119E+00  -.602735E+00  -.163741E+01
  304.5000     70.5000  0.241797E+01  0.132678E+00  -.627532E+00  -.169927E+01
  305.0000     70.5000  0.255100E+01  0.118418E+00  -.653015E+00  -.176579E+01
  305.5000     70.5000  0.269861E+01  0.997371E-01  -.678797E+00  -.183771E+01
  306.0000     70.5000  0.286375E+01  0.759101E-01  -.704206E+00  -.191603E+01
  306.5000     70.5000  0.305021E+01  0.465410E-01  -.728655E+00  -.200227E+01
  307.0000     70.5000  0.326795E+01  0.111438E-01  -.753617E+00  -.210009E+01
  307.5000     70.5000  0.360761E+01  -.269918E-01  -.806674E+00  -.222761E+01
  308.0000     70.5000  0.397649E+01  -.130374E+00  -.721157E+00  -.236294E+01
  308.5000     70.5000  0.411481E+01  -.155368E+00  -.709652E+00  -.245987E+01
  309.0000     70.5000  0.444030E+01  -.182564E+00  -.684800E+00  -.259939E+01
  309.5000     70.5000  0.548435E+01  -.229935E+00  -.619740E+00  -.286068E+01
  310.0000     70.5000  0.545819E+01  -.379106E+00  -.239643E+00  -.290231E+01
  310.5000     70.5000  0.537163E+01  -.547278E+00  -.573927E-01  -.288325E+01
  311.0000     70.5000  0.490567E+01  -.573019E+00  0.129891E+00  -.277687E+01
  311.5000     70.5000  0.465542E+01  -.603454E+00  0.268586E+00  -.269536E+01
  312.0000     70.5000  0.431144E+01  -.572896E+00  0.339236E+00  -.259696E+01
  312.5000     70.5000  0.425043E+01  -.556053E+00  0.424419E+00  -.254338E+01
  313.0000     70.5000  0.402319E+01  -.536158E+00  0.514511E+00  -.245549E+01
  313.5000     70.5000  0.370318E+01  -.471902E+00  0.562024E+00  -.234663E+01
  314.0000     70.5000  0.339052E+01  -.420587E+00  0.553965E+00  -.224054E+01
  314.5000     70.5000  0.320100E+01  -.360672E+00  0.547362E+00  -.216037E+01
  315.0000     70.5000  0.299029E+01  -.320568E+00  0.529755E+00  -.207990E+01
  315.5000     70.5000  0.281095E+01  -.291421E+00  0.499706E+00  -.200679E+01
  316.0000     70.5000  0.261686E+01  -.263415E+00  0.460947E+00  -.193473E+01
  316.5000     70.5000  0.247131E+01  -.243068E+00  0.423642E+00  -.187453E+01
  317.0000     70.5000  0.230743E+01  -.225240E+00  0.372251E+00  -.181621E+01
  317.5000     70.5000  0.222111E+01  -.216078E+00  0.318101E+00  -.177612E+01
  318.0000     70.5000  0.214865E+01  -.214408E+00  0.280484E+00  -.174191E+01
  318.5000     70.5000  0.203522E+01  -.214147E+00  0.229119E+00  -.170453E+01
  319.0000     70.5000  0.201870E+01  -.218390E+00  0.180611E+00  -.168775E+01
  319.5000     70.5000  0.200941E+01  -.226328E+00  0.141085E+00  -.167489E+01
  320.0000     70.5000  0.197883E+01  -.229761E+00  0.112466E+00  -.165861E+01
  320.5000     70.5000  0.187361E+01  -.250010E+00  0.655162E-01  -.163128E+01
  321.0000     70.5000  0.187330E+01  -.273850E+00  0.847139E-02  -.162718E+01
  321.5000     70.5000  0.191779E+01  -.293380E+00  -.378169E-01  -.163707E+01
  322.0000     70.5000  0.197772E+01  -.315887E+00  -.738296E-01  -.165360E+01
  322.5000     70.5000  0.202530E+01  -.347852E+00  -.108473E+00  -.167064E+01
  323.0000     70.5000  0.211998E+01  -.378139E+00  -.132803E+00  -.169736E+01
  323.5000     70.5000  0.219031E+01  -.412156E+00  -.148618E+00  -.172079E+01
  324.0000     70.5000  0.224529E+01  -.446262E+00  -.165639E+00  -.174254E+01
  324.5000     70.5000  0.235201E+01  -.481261E+00  -.180296E+00  -.177481E+01
  325.0000     70.5000  0.245256E+01  -.511268E+00  -.176977E+00  -.180730E+01
  325.5000     70.5000  0.254721E+01  -.538405E+00  -.171550E+00  -.183946E+01
  326.0000     70.5000  0.265859E+01  -.556716E+00  -.158386E+00  -.187452E+01
  326.5000     70.5000  0.277271E+01  -.564016E+00  -.129325E+00  -.190825E+01
  327.0000     70.5000  0.285117E+01  -.557503E+00  -.990841E-01  -.193296E+01
  327.5000     70.5000  0.292098E+01  -.535159E+00  -.745235E-01  -.195426E+01
  328.0000     70.5000  0.300835E+01  -.504619E+00  -.585983E-01  -.197939E+01
  328.5000     70.5000  0.311173E+01  -.468782E+00  -.475176E-01  -.201106E+01
  329.0000     70.5000  0.326434E+01  -.429979E+00  -.451897E-01  -.205819E+01
  329.5000     70.5000  0.362076E+01  -.393314E+00  -.503626E-01  -.214774E+01
  330.0000     70.5000  0.398592E+01  -.364173E+00  0.464004E-01  -.223655E+01
  330.5000     70.5000  0.395408E+01  -.291929E+00  0.141037E+00  -.224567E+01
  331.0000     70.5000  0.399432E+01  -.170185E+00  0.223864E+00  -.224914E+01
  331.5000     70.5000  0.389113E+01  -.121740E+00  0.338374E+00  -.220595E+01
  332.0000     70.5000  0.358704E+01  -.149311E+00  0.380154E+00  -.211445E+01
  332.5000     70.5000  0.358607E+01  -.112396E+00  0.390495E+00  -.207942E+01
  333.0000     70.5000  0.342390E+01  -.119844E+00  0.477902E+00  -.201501E+01
  333.5000     70.5000  0.323447E+01  -.154288E+00  0.496092E+00  -.194081E+01
  334.0000     70.5000  0.311121E+01  -.196120E+00  0.514529E+00  -.188009E+01
  334.5000     70.5000  0.300063E+01  -.237831E+00  0.544665E+00  -.182226E+01
  335.0000     70.5000  0.287208E+01  -.248463E+00  0.577604E+00  -.175744E+01
  335.5000     70.5000  0.272290E+01  -.230649E+00  0.603901E+00  -.168416E+01
  336.0000     70.5000  0.256899E+01  -.199313E+00  0.616031E+00  -.160859E+01
  336.5000     70.5000  0.242238E+01  -.163109E+00  0.619352E+00  -.153569E+01
  337.0000     70.5000  0.228268E+01  -.121447E+00  0.616144E+00  -.146570E+01
  337.5000     70.5000  0.215435E+01  -.742809E-01  0.605513E+00  -.139963E+01
  338.0000     70.5000  0.203728E+01  -.272356E-01  0.600526E+00  -.133559E+01
  338.5000     70.5000  0.188315E+01  -.181479E-01  0.586094E+00  -.126268E+01
  339.0000     70.5000  0.175177E+01  -.800920E-02  0.556476E+00  -.119622E+01
  339.5000     70.5000  0.164163E+01  0.122508E-02  0.526069E+00  -.113791E+01
  340.0000     70.5000  0.154702E+01  0.849865E-02  0.496433E+00  -.108594E+01
  340.5000     70.5000  0.146458E+01  0.142046E-01  0.468447E+00  -.103900E+01
  341.0000     70.5000  0.139216E+01  0.187671E-01  0.442478E+00  -.996179E+00
  341.5000     70.5000  0.132800E+01  0.224438E-01  0.418536E+00  -.956814E+00
  342.0000     70.5000  0.127059E+01  0.254336E-01  0.396533E+00  -.920363E+00
  342.5000     70.5000  0.121906E+01  0.278706E-01  0.376274E+00  -.886457E+00
  343.0000     70.5000  0.117243E+01  0.298577E-01  0.357622E+00  -.854753E+00
  343.5000     70.5000  0.113009E+01  0.314914E-01  0.340413E+00  -.825004E+00
  344.0000     70.5000  0.109143E+01  0.328205E-01  0.324503E+00  -.796988E+00
  344.5000     70.5000  0.105595E+01  0.339032E-01  0.309764E+00  -.770520E+00
  345.0000     70.5000  0.102334E+01  0.347831E-01  0.296084E+00  -.745462E+00
  345.5000     70.5000  0.993236E+00  0.354925E-01  0.283369E+00  -.721677E+00
  346.0000     70.5000  0.965360E+00  0.360579E-01  0.271511E+00  -.699056E+00
  346.5000     70.5000  0.939473E+00  0.365074E-01  0.260443E+00  -.677503E+00
  347.0000     70.5000  0.915350E+00  0.368534E-01  0.250092E+00  -.656929E+00
  347.5000     70.5000  0.892822E+00  0.371210E-01  0.240402E+00  -.637262E+00
  348.0000     70.5000  0.871758E+00  0.373173E-01  0.231302E+00  -.618441E+00
  348.5000     70.5000  0.851988E+00  0.374490E-01  0.222741E+00  -.600401E+00
  349.0000     70.5000  0.833382E+00  0.375420E-01  0.214699E+00  -.583087E+00
  349.5000     70.5000  0.815874E+00  0.375846E-01  0.207099E+00  -.566459E+00
  350.0000     70.5000  0.799308E+00  0.376035E-01  0.199946E+00  -.550465E+00
  285.0000     71.0000  0.826956E+00  0.794086E-01  -.186558E+00  -.591793E+00
  285.5000     71.0000  0.840721E+00  0.811598E-01  -.191244E+00  -.606227E+00
  286.0000     71.0000  0.855061E+00  0.829654E-01  -.196085E+00  -.621067E+00
  286.5000     71.0000  0.869964E+00  0.848424E-01  -.201106E+00  -.636321E+00
  287.0000     71.0000  0.885441E+00  0.867870E-01  -.206315E+00  -.652002E+00
  287.5000     71.0000  0.901531E+00  0.888048E-01  -.211721E+00  -.668127E+00
  288.0000     71.0000  0.918283E+00  0.908983E-01  -.217337E+00  -.684716E+00
  288.5000     71.0000  0.935769E+00  0.930631E-01  -.223172E+00  -.701792E+00
  289.0000     71.0000  0.953936E+00  0.952997E-01  -.229235E+00  -.719361E+00
  289.5000     71.0000  0.972948E+00  0.976345E-01  -.235568E+00  -.737461E+00
  290.0000     71.0000  0.992804E+00  0.100039E+00  -.242154E+00  -.756108E+00
  290.5000     71.0000  0.101359E+01  0.102541E+00  -.249035E+00  -.775332E+00
  291.0000     71.0000  0.103533E+01  0.105129E+00  -.256216E+00  -.795150E+00
  291.5000     71.0000  0.105814E+01  0.107811E+00  -.263714E+00  -.815602E+00
  292.0000     71.0000  0.108209E+01  0.110597E+00  -.271558E+00  -.836714E+00
  292.5000     71.0000  0.110725E+01  0.113480E+00  -.279760E+00  -.858521E+00
  293.0000     71.0000  0.113373E+01  0.116475E+00  -.288357E+00  -.881057E+00
  293.5000     71.0000  0.116162E+01  0.119573E+00  -.297350E+00  -.904363E+00
  294.0000     71.0000  0.119107E+01  0.122793E+00  -.306782E+00  -.928485E+00
  294.5000     71.0000  0.122217E+01  0.126113E+00  -.316655E+00  -.953463E+00
  295.0000     71.0000  0.125501E+01  0.129552E+00  -.326997E+00  -.979340E+00
  295.5000     71.0000  0.128988E+01  0.133120E+00  -.337849E+00  -.100619E+01
  296.0000     71.0000  0.132675E+01  0.136783E+00  -.349202E+00  -.103404E+01
  296.5000     71.0000  0.136599E+01  0.140566E+00  -.361106E+00  -.106299E+01
  297.0000     71.0000  0.140764E+01  0.144467E+00  -.373562E+00  -.109308E+01
  297.5000     71.0000  0.145201E+01  0.148452E+00  -.386588E+00  -.112439E+01
  298.0000     71.0000  0.149932E+01  0.152521E+00  -.400185E+00  -.115700E+01
  298.5000     71.0000  0.154984E+01  0.156648E+00  -.414387E+00  -.119101E+01
  299.0000     71.0000  0.160378E+01  0.160815E+00  -.429173E+00  -.122650E+01
  299.5000     71.0000  0.166149E+01  0.164977E+00  -.444535E+00  -.126357E+01
  300.0000     71.0000  0.172339E+01  0.169071E+00  -.460439E+00  -.130234E+01
  300.5000     71.0000  0.178975E+01  0.173040E+00  -.476875E+00  -.134293E+01
  301.0000     71.0000  0.186102E+01  0.176765E+00  -.493761E+00  -.138548E+01
  301.5000     71.0000  0.193762E+01  0.180131E+00  -.511045E+00  -.143011E+01
  302.0000     71.0000  0.202017E+01  0.182984E+00  -.528628E+00  -.147701E+01
  302.5000     71.0000  0.210908E+01  0.185114E+00  -.546389E+00  -.152633E+01
  303.0000     71.0000  0.220505E+01  0.186272E+00  -.564180E+00  -.157828E+01
  303.5000     71.0000  0.230878E+01  0.186107E+00  -.581760E+00  -.163309E+01
  304.0000     71.0000  0.242111E+01  0.184273E+00  -.598963E+00  -.169102E+01
  304.5000     71.0000  0.254300E+01  0.180346E+00  -.615506E+00  -.175240E+01
  305.0000     71.0000  0.267593E+01  0.173930E+00  -.631083E+00  -.181769E+01
  305.5000     71.0000  0.282148E+01  0.164451E+00  -.645203E+00  -.188750E+01
  306.0000     71.0000  0.298189E+01  0.151630E+00  -.657096E+00  -.196267E+01
  306.5000     71.0000  0.316059E+01  0.135103E+00  -.665458E+00  -.204444E+01
  307.0000     71.0000  0.336034E+01  0.113559E+00  -.667702E+00  -.213386E+01
  307.5000     71.0000  0.358510E+01  0.839310E-01  -.663759E+00  -.223293E+01
  308.0000     71.0000  0.385723E+01  0.510455E-01  -.656209E+00  -.235106E+01
  308.5000     71.0000  0.424389E+01  0.217263E-01  -.652881E+00  -.251057E+01
  309.0000     71.0000  0.529805E+01  -.838554E-01  -.767393E+00  -.280418E+01
  309.5000     71.0000  0.677121E+01  -.202940E+00  -.203966E+00  -.312053E+01
  310.0000     71.0000  0.557334E+01  -.221754E+00  0.180486E+00  -.289286E+01
  310.5000     71.0000  0.446289E+01  -.253247E+00  0.222607E+00  -.263248E+01
  311.0000     71.0000  0.421320E+01  -.295583E+00  0.208794E+00  -.253373E+01
  311.5000     71.0000  0.428126E+01  -.338881E+00  0.288966E+00  -.250795E+01
  312.0000     71.0000  0.408879E+01  -.345147E+00  0.334762E+00  -.244187E+01
  312.5000     71.0000  0.390239E+01  -.323660E+00  0.416728E+00  -.237135E+01
  313.0000     71.0000  0.363240E+01  -.341687E+00  0.443578E+00  -.228501E+01
  313.5000     71.0000  0.346139E+01  -.311046E+00  0.443132E+00  -.221695E+01
  314.0000     71.0000  0.322088E+01  -.285210E+00  0.481837E+00  -.213641E+01
  314.5000     71.0000  0.297821E+01  -.279703E+00  0.469500E+00  -.205577E+01
  315.0000     71.0000  0.285117E+01  -.261930E+00  0.449250E+00  -.199709E+01
  315.5000     71.0000  0.266617E+01  -.246206E+00  0.445842E+00  -.193023E+01
  316.0000     71.0000  0.251087E+01  -.231872E+00  0.417883E+00  -.187012E+01
  316.5000     71.0000  0.237805E+01  -.218836E+00  0.383310E+00  -.181755E+01
  317.0000     71.0000  0.227469E+01  -.211616E+00  0.346469E+00  -.177407E+01
  317.5000     71.0000  0.221530E+01  -.203452E+00  0.311805E+00  -.174113E+01
  318.0000     71.0000  0.210407E+01  -.200687E+00  0.281358E+00  -.170215E+01
  318.5000     71.0000  0.207271E+01  -.198920E+00  0.242128E+00  -.167873E+01
  319.0000     71.0000  0.199196E+01  -.210471E+00  0.211595E+00  -.164896E+01
  319.5000     71.0000  0.194064E+01  -.219980E+00  0.173133E+00  -.162641E+01
  320.0000     71.0000  0.189931E+01  -.229018E+00  0.138730E+00  -.160774E+01
  320.5000     71.0000  0.184930E+01  -.229010E+00  0.110697E+00  -.158870E+01
  321.0000     71.0000  0.181565E+01  -.243997E+00  0.606517E-01  -.157595E+01
  321.5000     71.0000  0.185843E+01  -.263307E+00  0.229561E-01  -.158096E+01
  322.0000     71.0000  0.188234E+01  -.283393E+00  -.488828E-02  -.158581E+01
  322.5000     71.0000  0.191680E+01  -.298170E+00  -.348322E-01  -.159428E+01
  323.0000     71.0000  0.196591E+01  -.318263E+00  -.567402E-01  -.160666E+01
  323.5000     71.0000  0.199902E+01  -.336456E+00  -.740155E-01  -.161697E+01
  324.0000     71.0000  0.203320E+01  -.353940E+00  -.915229E-01  -.162830E+01
  324.5000     71.0000  0.208583E+01  -.370978E+00  -.110470E+00  -.164464E+01
  325.0000     71.0000  0.215961E+01  -.386171E+00  -.123338E+00  -.166687E+01
  325.5000     71.0000  0.224684E+01  -.398471E+00  -.133169E+00  -.169318E+01
  326.0000     71.0000  0.233932E+01  -.405942E+00  -.134020E+00  -.172131E+01
  326.5000     71.0000  0.243396E+01  -.407523E+00  -.135820E+00  -.175011E+01
  327.0000     71.0000  0.253061E+01  -.402705E+00  -.134033E+00  -.177964E+01
  327.5000     71.0000  0.262251E+01  -.392255E+00  -.129934E+00  -.180890E+01
  328.0000     71.0000  0.270118E+01  -.378230E+00  -.132303E+00  -.183780E+01
  328.5000     71.0000  0.283658E+01  -.360474E+00  -.144086E+00  -.188091E+01
  329.0000     71.0000  0.303441E+01  -.339654E+00  -.144432E+00  -.194126E+01
  329.5000     71.0000  0.324501E+01  -.311827E+00  -.151896E+00  -.201326E+01
  330.0000     71.0000  0.369886E+01  -.269001E+00  -.142291E+00  -.213689E+01
  330.5000     71.0000  0.411073E+01  -.236097E+00  -.993327E-01  -.225800E+01
  331.0000     71.0000  0.475544E+01  -.236259E+00  0.191708E-01  -.239893E+01
  331.5000     71.0000  0.463635E+01  -.126160E-01  0.276592E+00  -.237234E+01
  332.0000     71.0000  0.388160E+01  -.861124E-01  0.414541E+00  -.220207E+01
  332.5000     71.0000  0.372020E+01  -.100382E+00  0.394830E+00  -.212557E+01
  333.0000     71.0000  0.387472E+01  -.137864E+00  0.506775E+00  -.210107E+01
  333.5000     71.0000  0.356618E+01  -.200843E+00  0.590584E+00  -.198690E+01
  334.0000     71.0000  0.303382E+01  -.190870E+00  0.587154E+00  -.183341E+01
  334.5000     71.0000  0.280496E+01  -.169371E+00  0.584649E+00  -.173402E+01
  335.0000     71.0000  0.263195E+01  -.156148E+00  0.577570E+00  -.165232E+01
  335.5000     71.0000  0.249010E+01  -.145396E+00  0.571122E+00  -.158253E+01
  336.0000     71.0000  0.236760E+01  -.133250E+00  0.562607E+00  -.152048E+01
  336.5000     71.0000  0.226337E+01  -.118651E+00  0.550327E+00  -.146577E+01
  337.0000     71.0000  0.218672E+01  -.102970E+00  0.531639E+00  -.142171E+01
