    n                h'                l'                k'
       8782 -0.6215434768D+01  0.2154759306D-03 -0.3479072799D-03
       8783 -0.6215434861D+01  0.2154513963D-03 -0.3478676837D-03
       8784 -0.6215434953D+01  0.2154268674D-03 -0.3478280964D-03
       8785 -0.6215435045D+01  0.2154023441D-03 -0.3477885183D-03
       8786 -0.6215435133D+01  0.2153778260D-03 -0.3477489491D-03
       8787 -0.6215435230D+01  0.2153533143D-03 -0.3477093888D-03
       8788 -0.6215435321D+01  0.2153288079D-03 -0.3476698376D-03
       8789 -0.6215435414D+01  0.2153043068D-03 -0.3476302955D-03
       8790 -0.6215435505D+01  0.2152798115D-03 -0.3475907623D-03
       8791 -0.6215435597D+01  0.2152553220D-03 -0.3475512381D-03
       8792 -0.6215435690D+01  0.2152308376D-03 -0.3475117229D-03
       8793 -0.6215435783D+01  0.2152063590D-03 -0.3474722167D-03
       8794 -0.6215435874D+01  0.2151818858D-03 -0.3474327193D-03
       8795 -0.6215435967D+01  0.2151574183D-03 -0.3473932311D-03
       8796 -0.6215436058D+01  0.2151329564D-03 -0.3473537517D-03
       8797 -0.6215436150D+01  0.2151084999D-03 -0.3473142814D-03
       8798 -0.6215436244D+01  0.2150840491D-03 -0.3472748202D-03
       8799 -0.6215436334D+01  0.2150596038D-03 -0.3472353676D-03
       8800 -0.6215436426D+01  0.2150351641D-03 -0.3471959243D-03
       8801 -0.6215436518D+01  0.2150107299D-03 -0.3471564898D-03
       8802 -0.6215436610D+01  0.2149863013D-03 -0.3471170642D-03
       8803 -0.6215436703D+01  0.2149618785D-03 -0.3470776477D-03
       8804 -0.6215436793D+01  0.2149374607D-03 -0.3470382401D-03
       8805 -0.6215436885D+01  0.2149130487D-03 -0.3469988413D-03
       8806 -0.6215436977D+01  0.2148886424D-03 -0.3469594516D-03
       8807 -0.6215437070D+01  0.2148642415D-03 -0.3469200711D-03
       8808 -0.6215437160D+01  0.2148398460D-03 -0.3468806992D-03
       8809 -0.6215437251D+01  0.2148154562D-03 -0.3468413361D-03
       8810 -0.6215437344D+01  0.2147910720D-03 -0.3468019822D-03
       8811 -0.6215437435D+01  0.2147666933D-03 -0.3467626370D-03
       8812 -0.6215437525D+01  0.2147423200D-03 -0.3467233011D-03
       8813 -0.6215437618D+01  0.2147179525D-03 -0.3466839737D-03
       8814 -0.6215437709D+01  0.2146935903D-03 -0.3466446555D-03
       8815 -0.6215437800D+01  0.2146692337D-03 -0.3466053461D-03
       8816 -0.6215437893D+01  0.2146448826D-03 -0.3465660457D-03
       8817 -0.6215437984D+01  0.2146205371D-03 -0.3465267542D-03
       8818 -0.6215438077D+01  0.2145961970D-03 -0.3464874716D-03
       8819 -0.6215438167D+01  0.2145718625D-03 -0.3464481979D-03
       8820 -0.6215438259D+01  0.2145475335D-03 -0.3464089331D-03
       8821 -0.6215438350D+01  0.2145232100D-03 -0.3463696772D-03
       8822 -0.6215438442D+01  0.2144988921D-03 -0.3463304300D-03
       8823 -0.6215438533D+01  0.2144745795D-03 -0.3462911920D-03
       8824 -0.6215438625D+01  0.2144502725D-03 -0.3462519627D-03
       8825 -0.6215438717D+01  0.2144259713D-03 -0.3462127424D-03
       8826 -0.6215438808D+01  0.2144016753D-03 -0.3461735310D-03
       8827 -0.6215438898D+01  0.2143773848D-03 -0.3461343284D-03
       8828 -0.6215438990D+01  0.2143531000D-03 -0.3460951347D-03
       8829 -0.6215439082D+01  0.2143288206D-03 -0.3460559499D-03
       8830 -0.6215439172D+01  0.2143045466D-03 -0.3460167738D-03
       8831 -0.6215439264D+01  0.2142802782D-03 -0.3459776068D-03
       8832 -0.6215439355D+01  0.2142560153D-03 -0.3459384486D-03
       8833 -0.6215439446D+01  0.2142317579D-03 -0.3458992992D-03
       8834 -0.6215439538D+01  0.2142075059D-03 -0.3458601588D-03
       8835 -0.6215439629D+01  0.2141832595D-03 -0.3458210271D-03
       8836 -0.6215439721D+01  0.2141590185D-03 -0.3457819043D-03
       8837 -0.6215439812D+01  0.2141347832D-03 -0.3457427905D-03
       8838 -0.6215439902D+01  0.2141105531D-03 -0.3457036853D-03
       8839 -0.6215439992D+01  0.2140863285D-03 -0.3456645889D-03
       8840 -0.6215440084D+01  0.2140621096D-03 -0.3456255017D-03
       8841 -0.6215440175D+01  0.2140378960D-03 -0.3455864231D-03
       8842 -0.6215440266D+01  0.2140136880D-03 -0.3455473534D-03
       8843 -0.6215440357D+01  0.2139894853D-03 -0.3455082925D-03
       8844 -0.6215440448D+01  0.2139652882D-03 -0.3454692405D-03
       8845 -0.6215440540D+01  0.2139410965D-03 -0.3454301972D-03
       8846 -0.6215440631D+01  0.2139169104D-03 -0.3453911628D-03
       8847 -0.6215440721D+01  0.2138927297D-03 -0.3453521372D-03
       8848 -0.6215440812D+01  0.2138685545D-03 -0.3453131205D-03
       8849 -0.6215440903D+01  0.2138443846D-03 -0.3452741125D-03
       8850 -0.6215440993D+01  0.2138202203D-03 -0.3452351134D-03
       8851 -0.6215441085D+01  0.2137960614D-03 -0.3451961231D-03
       8852 -0.6215441175D+01  0.2137719081D-03 -0.3451571416D-03
       8853 -0.6215441267D+01  0.2137477602D-03 -0.3451181688D-03
       8854 -0.6215441357D+01  0.2137236177D-03 -0.3450792048D-03
       8855 -0.6215441447D+01  0.2136994806D-03 -0.3450402497D-03
       8856 -0.6215441541D+01  0.2136753488D-03 -0.3450013036D-03
       8857 -0.6215441629D+01  0.2136512229D-03 -0.3449623658D-03
       8858 -0.6215441720D+01  0.2136271022D-03 -0.3449234371D-03
       8859 -0.6215441811D+01  0.2136029869D-03 -0.3448845172D-03
       8860 -0.6215441904D+01  0.2135788775D-03 -0.3448456062D-03
       8861 -0.6215441993D+01  0.2135547726D-03 -0.3448067036D-03
       8862 -0.6215442082D+01  0.2135306739D-03 -0.3447678099D-03
       8863 -0.6215442173D+01  0.2135065805D-03 -0.3447289252D-03
       8864 -0.6215442264D+01  0.2134824924D-03 -0.3446900490D-03
       8865 -0.6215442355D+01  0.2134584096D-03 -0.3446511817D-03
       8866 -0.6215442445D+01  0.2134343326D-03 -0.3446123232D-03
       8867 -0.6215442535D+01  0.2134102609D-03 -0.3445734733D-03
       8868 -0.6215442626D+01  0.2133861946D-03 -0.3445346323D-03
       8869 -0.6215442719D+01  0.2133621339D-03 -0.3444958001D-03
       8870 -0.6215442807D+01  0.2133380782D-03 -0.3444569765D-03
       8871 -0.6215442897D+01  0.2133140282D-03 -0.3444181619D-03
       8872 -0.6215442988D+01  0.2132899836D-03 -0.3443793558D-03
       8873 -0.6215443078D+01  0.2132659445D-03 -0.3443405585D-03
       8874 -0.6215443165D+01  0.2132419105D-03 -0.3443017697D-03
       8875 -0.6215443258D+01  0.2132178822D-03 -0.3442629901D-03
       8876 -0.6215443349D+01  0.2131938593D-03 -0.3442242191D-03
       8877 -0.6215443440D+01  0.2131698419D-03 -0.3441854568D-03
       8878 -0.6215443530D+01  0.2131458297D-03 -0.3441467032D-03
       8879 -0.6215443621D+01  0.2131218230D-03 -0.3441079583D-03
       8880 -0.6215443710D+01  0.2130978216D-03 -0.3440692221D-03
       8881 -0.6215443800D+01  0.2130738257D-03 -0.3440304947D-03
       8882 -0.6215443890D+01  0.2130498352D-03 -0.3439917760D-03
       8883 -0.6215443981D+01  0.2130258502D-03 -0.3439530660D-03
       8884 -0.6215444071D+01  0.2130018705D-03 -0.3439143647D-03
       8885 -0.6215444161D+01  0.2129778961D-03 -0.3438756722D-03
       8886 -0.6215444251D+01  0.2129539273D-03 -0.3438369883D-03
       8887 -0.6215444341D+01  0.2129299637D-03 -0.3437983131D-03
       8888 -0.6215444430D+01  0.2129060056D-03 -0.3437596466D-03
       8889 -0.6215444522D+01  0.2128820530D-03 -0.3437209889D-03
       8890 -0.6215444610D+01  0.2128581055D-03 -0.3436823398D-03
       8891 -0.6215444702D+01  0.2128341637D-03 -0.3436436995D-03
       8892 -0.6215444791D+01  0.2128102270D-03 -0.3436050677D-03
       8893 -0.6215444881D+01  0.2127862960D-03 -0.3435664445D-03
       8894 -0.6215444971D+01  0.2127623701D-03 -0.3435278303D-03
       8895 -0.6215445060D+01  0.2127384496D-03 -0.3434892247D-03
       8896 -0.6215445150D+01  0.2127145349D-03 -0.3434506276D-03
       8897 -0.6215445240D+01  0.2126906250D-03 -0.3434120394D-03
       8898 -0.6215445331D+01  0.2126667208D-03 -0.3433734599D-03
       8899 -0.6215445421D+01  0.2126428218D-03 -0.3433348889D-03
       8900 -0.6215445511D+01  0.2126189282D-03 -0.3432963266D-03
       8901 -0.6215445602D+01  0.2125950404D-03 -0.3432577729D-03
       8902 -0.6215445690D+01  0.2125711573D-03 -0.3432192279D-03
       8903 -0.6215445779D+01  0.2125472798D-03 -0.3431806917D-03
       8904 -0.6215445870D+01  0.2125234078D-03 -0.3431421640D-03
       8905 -0.6215445959D+01  0.2124995406D-03 -0.3431036451D-03
       8906 -0.6215446050D+01  0.2124756797D-03 -0.3430651346D-03
       8907 -0.6215446138D+01  0.2124518236D-03 -0.3430266328D-03
       8908 -0.6215446227D+01  0.2124279732D-03 -0.3429881398D-03
       8909 -0.6215446319D+01  0.2124041278D-03 -0.3429496555D-03
       8910 -0.6215446408D+01  0.2123802878D-03 -0.3429111796D-03
       8911 -0.6215446498D+01  0.2123564533D-03 -0.3428727125D-03
       8912 -0.6215446586D+01  0.2123326240D-03 -0.3428342539D-03
       8913 -0.6215446676D+01  0.2123088001D-03 -0.3427958040D-03
       8914 -0.6215446766D+01  0.2122849816D-03 -0.3427573628D-03
       8915 -0.6215446856D+01  0.2122611685D-03 -0.3427189301D-03
       8916 -0.6215446947D+01  0.2122373609D-03 -0.3426805060D-03
       8917 -0.6215447035D+01  0.2122135581D-03 -0.3426420905D-03
       8918 -0.6215447122D+01  0.2121897607D-03 -0.3426036837D-03
       8919 -0.6215447214D+01  0.2121659691D-03 -0.3425652856D-03
       8920 -0.6215447303D+01  0.2121421825D-03 -0.3425268960D-03
       8921 -0.6215447393D+01  0.2121184014D-03 -0.3424885150D-03
       8922 -0.6215447483D+01  0.2120946256D-03 -0.3424501426D-03
       8923 -0.6215447571D+01  0.2120708550D-03 -0.3424117788D-03
       8924 -0.6215447662D+01  0.2120470896D-03 -0.3423734235D-03
       8925 -0.6215447751D+01  0.2120233300D-03 -0.3423350771D-03
       8926 -0.6215447840D+01  0.2119995756D-03 -0.3422967389D-03
       8927 -0.6215447929D+01  0.2119758262D-03 -0.3422584097D-03
       8928 -0.6215448019D+01  0.2119520823D-03 -0.3422200888D-03
       8929 -0.6215448108D+01  0.2119283437D-03 -0.3421817765D-03
       8930 -0.6215448196D+01  0.2119046108D-03 -0.3421434727D-03
       8931 -0.6215448286D+01  0.2118808825D-03 -0.3421051776D-03
       8932 -0.6215448376D+01  0.2118571599D-03 -0.3420668912D-03
       8933 -0.6215448464D+01  0.2118334426D-03 -0.3420286133D-03
       8934 -0.6215448553D+01  0.2118097306D-03 -0.3419903438D-03
       8935 -0.6215448643D+01  0.2117860240D-03 -0.3419520830D-03
       8936 -0.6215448732D+01  0.2117623225D-03 -0.3419138307D-03
       8937 -0.6215448821D+01  0.2117386264D-03 -0.3418755870D-03
       8938 -0.6215448910D+01  0.2117149357D-03 -0.3418373519D-03
       8939 -0.6215449000D+01  0.2116912503D-03 -0.3417991253D-03
       8940 -0.6215449089D+01  0.2116675701D-03 -0.3417609071D-03
       8941 -0.6215449178D+01  0.2116438952D-03 -0.3417226978D-03
       8942 -0.6215449267D+01  0.2116202255D-03 -0.3416844967D-03
       8943 -0.6215449356D+01  0.2115965612D-03 -0.3416463042D-03
       8944 -0.6215449444D+01  0.2115729021D-03 -0.3416081203D-03
       8945 -0.6215449533D+01  0.2115492485D-03 -0.3415699450D-03
       8946 -0.6215449623D+01  0.2115256000D-03 -0.3415317782D-03
       8947 -0.6215449712D+01  0.2115019570D-03 -0.3414936200D-03
       8948 -0.6215449800D+01  0.2114783191D-03 -0.3414554702D-03
       8949 -0.6215449890D+01  0.2114546865D-03 -0.3414173290D-03
       8950 -0.6215449978D+01  0.2114310591D-03 -0.3413791964D-03
       8951 -0.6215450065D+01  0.2114074371D-03 -0.3413410720D-03
       8952 -0.6215450156D+01  0.2113838204D-03 -0.3413029564D-03
       8953 -0.6215450245D+01  0.2113602091D-03 -0.3412648494D-03
       8954 -0.6215450333D+01  0.2113366027D-03 -0.3412267506D-03
       8955 -0.6215450422D+01  0.2113130019D-03 -0.3411886605D-03
       8956 -0.6215450511D+01  0.2112894063D-03 -0.3411505790D-03
       8957 -0.6215450600D+01  0.2112658156D-03 -0.3411125059D-03
       8958 -0.6215450688D+01  0.2112422307D-03 -0.3410744410D-03
       8959 -0.6215450776D+01  0.2112186509D-03 -0.3410363850D-03
       8960 -0.6215450866D+01  0.2111950763D-03 -0.3409983373D-03
       8961 -0.6215450954D+01  0.2111715071D-03 -0.3409602981D-03
       8962 -0.6215451044D+01  0.2111479431D-03 -0.3409222675D-03
       8963 -0.6215451131D+01  0.2111243843D-03 -0.3408842453D-03
       8964 -0.6215451221D+01  0.2111008307D-03 -0.3408462316D-03
       8965 -0.6215451306D+01  0.2110772822D-03 -0.3408082264D-03
       8966 -0.6215451397D+01  0.2110537393D-03 -0.3407702296D-03
       8967 -0.6215451485D+01  0.2110302015D-03 -0.3407322413D-03
       8968 -0.6215451574D+01  0.2110066691D-03 -0.3406942615D-03
       8969 -0.6215451662D+01  0.2109831418D-03 -0.3406562903D-03
       8970 -0.6215451751D+01  0.2109596197D-03 -0.3406183274D-03
       8971 -0.6215451840D+01  0.2109361030D-03 -0.3405803731D-03
       8972 -0.6215451928D+01  0.2109125913D-03 -0.3405424270D-03
       8973 -0.6215452015D+01  0.2108890848D-03 -0.3405044894D-03
       8974 -0.6215452102D+01  0.2108655836D-03 -0.3404665603D-03
       8975 -0.6215452190D+01  0.2108420877D-03 -0.3404286397D-03
       8976 -0.6215452279D+01  0.2108185972D-03 -0.3403907276D-03
       8977 -0.6215452368D+01  0.2107951118D-03 -0.3403528240D-03
       8978 -0.6215452456D+01  0.2107716316D-03 -0.3403149287D-03
       8979 -0.6215452544D+01  0.2107481567D-03 -0.3402770418D-03
       8980 -0.6215452632D+01  0.2107246871D-03 -0.3402391635D-03
       8981 -0.6215452720D+01  0.2107012227D-03 -0.3402012935D-03
       8982 -0.6215452809D+01  0.2106777635D-03 -0.3401634312D-03
       8983 -0.6215452898D+01  0.2106543093D-03 -0.3401255775D-03
       8984 -0.6215452984D+01  0.2106308606D-03 -0.3400877316D-03
       8985 -0.6215453073D+01  0.2106074171D-03 -0.3400498945D-03
       8986 -0.6215453161D+01  0.2105839787D-03 -0.3400120656D-03
       8987 -0.6215453249D+01  0.2105605456D-03 -0.3399742453D-03
       8988 -0.6215453337D+01  0.2105371176D-03 -0.3399364332D-03
       8989 -0.6215453426D+01  0.2105136950D-03 -0.3398986296D-03
       8990 -0.6215453514D+01  0.2104902776D-03 -0.3398608344D-03
       8991 -0.6215453603D+01  0.2104668652D-03 -0.3398230476D-03
       8992 -0.6215453689D+01  0.2104434581D-03 -0.3397852692D-03
       8993 -0.6215453777D+01  0.2104200562D-03 -0.3397474995D-03
       8994 -0.6215453864D+01  0.2103966596D-03 -0.3397097388D-03
       8995 -0.6215453954D+01  0.2103732681D-03 -0.3396719865D-03
       8996 -0.6215454040D+01  0.2103498819D-03 -0.3396342424D-03
       8997 -0.6215454129D+01  0.2103265007D-03 -0.3395965070D-03
       8998 -0.6215454217D+01  0.2103031250D-03 -0.3395587798D-03
       8999 -0.6215454305D+01  0.2102797543D-03 -0.3395210609D-03
       9000 -0.6215454393D+01  0.2102563889D-03 -0.3394833505D-03
       9001 -0.6215454480D+01  0.2102330286D-03 -0.3394456485D-03
       9002 -0.6215454568D+01  0.2102096734D-03 -0.3394079549D-03
       9003 -0.6215454656D+01  0.2101863236D-03 -0.3393702695D-03
       9004 -0.6215454744D+01  0.2101629788D-03 -0.3393325926D-03
       9005 -0.6215454832D+01  0.2101396393D-03 -0.3392949241D-03
       9006 -0.6215454919D+01  0.2101163049D-03 -0.3392572638D-03
       9007 -0.6215455007D+01  0.2100929759D-03 -0.3392196121D-03
       9008 -0.6215455095D+01  0.2100696518D-03 -0.3391819686D-03
       9009 -0.6215455183D+01  0.2100463330D-03 -0.3391443332D-03
       9010 -0.6215455270D+01  0.2100230194D-03 -0.3391067065D-03
       9011 -0.6215455358D+01  0.2099997109D-03 -0.3390690881D-03
       9012 -0.6215455445D+01  0.2099764076D-03 -0.3390314780D-03
       9013 -0.6215455534D+01  0.2099531095D-03 -0.3389938764D-03
       9014 -0.6215455621D+01  0.2099298167D-03 -0.3389562829D-03
       9015 -0.6215455708D+01  0.2099065287D-03 -0.3389186978D-03
       9016 -0.6215455795D+01  0.2098832462D-03 -0.3388811211D-03
       9017 -0.6215455884D+01  0.2098599687D-03 -0.3388435526D-03
       9018 -0.6215455971D+01  0.2098366965D-03 -0.3388059926D-03
       9019 -0.6215456060D+01  0.2098134296D-03 -0.3387684409D-03
       9020 -0.6215456146D+01  0.2097901675D-03 -0.3387308973D-03
       9021 -0.6215456233D+01  0.2097669106D-03 -0.3386933622D-03
       9022 -0.6215456321D+01  0.2097436590D-03 -0.3386558355D-03
       9023 -0.6215456408D+01  0.2097204123D-03 -0.3386183170D-03
       9024 -0.6215456496D+01  0.2096971712D-03 -0.3385808068D-03
       9025 -0.6215456582D+01  0.2096739348D-03 -0.3385433049D-03
       9026 -0.6215456671D+01  0.2096507039D-03 -0.3385058114D-03
       9027 -0.6215456758D+01  0.2096274780D-03 -0.3384683262D-03
       9028 -0.6215456847D+01  0.2096042574D-03 -0.3384308494D-03
       9029 -0.6215456932D+01  0.2095810416D-03 -0.3383933806D-03
       9030 -0.6215457019D+01  0.2095578309D-03 -0.3383559202D-03
       9031 -0.6215457107D+01  0.2095346258D-03 -0.3383184682D-03
       9032 -0.6215457194D+01  0.2095114256D-03 -0.3382810245D-03
       9033 -0.6215457279D+01  0.2094882305D-03 -0.3382435887D-03
       9034 -0.6215457367D+01  0.2094650406D-03 -0.3382061617D-03
       9035 -0.6215457456D+01  0.2094418559D-03 -0.3381687429D-03
       9036 -0.6215457540D+01  0.2094186764D-03 -0.3381313320D-03
       9037 -0.6215457627D+01  0.2093955017D-03 -0.3380939299D-03
       9038 -0.6215457716D+01  0.2093723326D-03 -0.3380565359D-03
       9039 -0.6215457802D+01  0.2093491679D-03 -0.3380191499D-03
       9040 -0.6215457891D+01  0.2093260089D-03 -0.3379817725D-03
       9041 -0.6215457978D+01  0.2093028550D-03 -0.3379444031D-03
       9042 -0.6215458065D+01  0.2092797060D-03 -0.3379070421D-03
       9043 -0.6215458152D+01  0.2092565623D-03 -0.3378696894D-03
       9044 -0.6215458239D+01  0.2092334237D-03 -0.3378323448D-03
       9045 -0.6215458325D+01  0.2092102901D-03 -0.3377950087D-03
       9046 -0.6215458412D+01  0.2091871617D-03 -0.3377576806D-03
       9047 -0.6215458500D+01  0.2091640384D-03 -0.3377203609D-03
       9048 -0.6215458587D+01  0.2091409202D-03 -0.3376830493D-03
       9049 -0.6215458673D+01  0.2091178070D-03 -0.3376457462D-03
       9050 -0.6215458761D+01  0.2090946991D-03 -0.3376084512D-03
       9051 -0.6215458847D+01  0.2090715963D-03 -0.3375711643D-03
       9052 -0.6215458935D+01  0.2090484985D-03 -0.3375338858D-03
       9053 -0.6215459021D+01  0.2090254058D-03 -0.3374966155D-03
       9054 -0.6215459107D+01  0.2090023183D-03 -0.3374593534D-03
       9055 -0.6215459195D+01  0.2089792358D-03 -0.3374220996D-03
       9056 -0.6215459281D+01  0.2089561584D-03 -0.3373848540D-03
       9057 -0.6215459368D+01  0.2089330862D-03 -0.3373476165D-03
       9058 -0.6215459455D+01  0.2089100189D-03 -0.3373103873D-03
       9059 -0.6215459541D+01  0.2088869568D-03 -0.3372731666D-03
       9060 -0.6215459628D+01  0.2088638998D-03 -0.3372359536D-03
       9061 -0.6215459716D+01  0.2088408480D-03 -0.3371987492D-03
       9062 -0.6215459802D+01  0.2088178012D-03 -0.3371615528D-03
       9063 -0.6215459888D+01  0.2087947594D-03 -0.3371243645D-03
       9064 -0.6215459975D+01  0.2087717228D-03 -0.3370871846D-03
       9065 -0.6215460063D+01  0.2087486913D-03 -0.3370500129D-03
       9066 -0.6215460148D+01  0.2087256647D-03 -0.3370128494D-03
       9067 -0.6215460235D+01  0.2087026434D-03 -0.3369756942D-03
       9068 -0.6215460321D+01  0.2086796272D-03 -0.3369385469D-03
       9069 -0.6215460409D+01  0.2086566160D-03 -0.3369014080D-03
       9070 -0.6215460496D+01  0.2086336096D-03 -0.3368642775D-03
       9071 -0.6215460580D+01  0.2086106084D-03 -0.3368271546D-03
       9072 -0.6215460668D+01  0.2085876125D-03 -0.3367900402D-03
       9073 -0.6215460754D+01  0.2085646216D-03 -0.3367529340D-03
       9074 -0.6215460841D+01  0.2085416356D-03 -0.3367158359D-03
       9075 -0.6215460927D+01  0.2085186548D-03 -0.3366787461D-03
       9076 -0.6215461014D+01  0.2084956790D-03 -0.3366416644D-03
       9077 -0.6215461100D+01  0.2084727084D-03 -0.3366045907D-03
       9078 -0.6215461189D+01  0.2084497428D-03 -0.3365675256D-03
       9079 -0.6215461272D+01  0.2084267822D-03 -0.3365304682D-03
       9080 -0.6215461358D+01  0.2084038267D-03 -0.3364934192D-03
       9081 -0.6215461444D+01  0.2083808761D-03 -0.3364563782D-03
       9082 -0.6215461531D+01  0.2083579308D-03 -0.3364193455D-03
       9083 -0.6215461618D+01  0.2083349905D-03 -0.3363823210D-03
       9084 -0.6215461704D+01  0.2083120552D-03 -0.3363453045D-03
       9085 -0.6215461790D+01  0.2082891249D-03 -0.3363082962D-03
       9086 -0.6215461876D+01  0.2082661996D-03 -0.3362712961D-03
       9087 -0.6215461961D+01  0.2082432796D-03 -0.3362343040D-03
       9088 -0.6215462049D+01  0.2082203644D-03 -0.3361973202D-03
       9089 -0.6215462134D+01  0.2081974543D-03 -0.3361603444D-03
       9090 -0.6215462221D+01  0.2081745492D-03 -0.3361233768D-03
       9091 -0.6215462310D+01  0.2081516492D-03 -0.3360864175D-03
       9092 -0.6215462392D+01  0.2081287545D-03 -0.3360494661D-03
       9093 -0.6215462479D+01  0.2081058644D-03 -0.3360125228D-03
       9094 -0.6215462565D+01  0.2080829795D-03 -0.3359755877D-03
       9095 -0.6215462651D+01  0.2080600996D-03 -0.3359386607D-03
       9096 -0.6215462737D+01  0.2080372248D-03 -0.3359017418D-03
       9097 -0.6215462822D+01  0.2080143550D-03 -0.3358648311D-03
       9098 -0.6215462909D+01  0.2079914903D-03 -0.3358279284D-03
       9099 -0.6215462994D+01  0.2079686305D-03 -0.3357910339D-03
       9100 -0.6215463081D+01  0.2079457758D-03 -0.3357541474D-03
       9101 -0.6215463166D+01  0.2079229260D-03 -0.3357172692D-03
       9102 -0.6215463252D+01  0.2079000814D-03 -0.3356803989D-03
       9103 -0.6215463338D+01  0.2078772417D-03 -0.3356435367D-03
       9104 -0.6215463424D+01  0.2078544072D-03 -0.3356066827D-03
       9105 -0.6215463512D+01  0.2078315772D-03 -0.3355698370D-03
       9106 -0.6215463595D+01  0.2078087530D-03 -0.3355329988D-03
       9107 -0.6215463682D+01  0.2077859333D-03 -0.3354961692D-03
       9108 -0.6215463768D+01  0.2077631186D-03 -0.3354593476D-03
       9109 -0.6215463853D+01  0.2077403091D-03 -0.3354225339D-03
       9110 -0.6215463939D+01  0.2077175046D-03 -0.3353857284D-03
       9111 -0.6215464024D+01  0.2076947050D-03 -0.3353489310D-03
       9112 -0.6215464109D+01  0.2076719105D-03 -0.3353121416D-03
       9113 -0.6215464197D+01  0.2076491210D-03 -0.3352753604D-03
       9114 -0.6215464282D+01  0.2076263363D-03 -0.3352385870D-03
       9115 -0.6215464369D+01  0.2076035573D-03 -0.3352018218D-03
       9116 -0.6215464454D+01  0.2075807823D-03 -0.3351650648D-03
       9117 -0.6215464538D+01  0.2075580127D-03 -0.3351283157D-03
       9118 -0.6215464624D+01  0.2075352482D-03 -0.3350915749D-03
       9119 -0.6215464710D+01  0.2075124886D-03 -0.3350548418D-03
       9120 -0.6215464796D+01  0.2074897340D-03 -0.3350181170D-03
       9121 -0.6215464881D+01  0.2074669844D-03 -0.3349814002D-03
       9122 -0.6215464965D+01  0.2074442399D-03 -0.3349446914D-03
       9123 -0.6215465052D+01  0.2074215002D-03 -0.3349079906D-03
       9124 -0.6215465135D+01  0.2073987658D-03 -0.3348712979D-03
       9125 -0.6215465223D+01  0.2073760359D-03 -0.3348346133D-03
       9126 -0.6215465308D+01  0.2073533114D-03 -0.3347979366D-03
       9127 -0.6215465394D+01  0.2073305917D-03 -0.3347612682D-03
       9128 -0.6215465479D+01  0.2073078768D-03 -0.3347246077D-03
       9129 -0.6215465565D+01  0.2072851672D-03 -0.3346879552D-03
       9130 -0.6215465650D+01  0.2072624625D-03 -0.3346513107D-03
       9131 -0.6215465735D+01  0.2072397626D-03 -0.3346146742D-03
       9132 -0.6215465821D+01  0.2072170677D-03 -0.3345780457D-03
       9133 -0.6215465906D+01  0.2071943777D-03 -0.3345414255D-03
       9134 -0.6215465992D+01  0.2071716932D-03 -0.3345048130D-03
       9135 -0.6215466077D+01  0.2071490132D-03 -0.3344682084D-03
       9136 -0.6215466162D+01  0.2071263383D-03 -0.3344316121D-03
       9137 -0.6215466246D+01  0.2071036683D-03 -0.3343950237D-03
       9138 -0.6215466332D+01  0.2070810033D-03 -0.3343584433D-03
       9139 -0.6215466418D+01  0.2070583433D-03 -0.3343218710D-03
       9140 -0.6215466503D+01  0.2070356882D-03 -0.3342853066D-03
       9141 -0.6215466588D+01  0.2070130380D-03 -0.3342487502D-03
       9142 -0.6215466673D+01  0.2069903928D-03 -0.3342122019D-03
       9143 -0.6215466759D+01  0.2069677527D-03 -0.3341756616D-03
       9144 -0.6215466844D+01  0.2069451173D-03 -0.3341391292D-03
       9145 -0.6215466929D+01  0.2069224870D-03 -0.3341026047D-03
       9146 -0.6215467013D+01  0.2068998616D-03 -0.3340660883D-03
       9147 -0.6215467099D+01  0.2068772412D-03 -0.3340295798D-03
       9148 -0.6215467184D+01  0.2068546258D-03 -0.3339930794D-03
       9149 -0.6215467268D+01  0.2068320152D-03 -0.3339565869D-03
       9150 -0.6215467354D+01  0.2068094097D-03 -0.3339201024D-03
       9151 -0.6215467437D+01  0.2067868090D-03 -0.3338836258D-03
       9152 -0.6215467523D+01  0.2067642133D-03 -0.3338471573D-03
       9153 -0.6215467608D+01  0.2067416224D-03 -0.3338106967D-03
       9154 -0.6215467693D+01  0.2067190366D-03 -0.3337742440D-03
       9155 -0.6215467779D+01  0.2066964557D-03 -0.3337377994D-03
       9156 -0.6215467863D+01  0.2066738798D-03 -0.3337013627D-03
       9157 -0.6215467948D+01  0.2066513087D-03 -0.3336649339D-03
       9158 -0.6215468033D+01  0.2066287425D-03 -0.3336285131D-03
       9159 -0.6215468119D+01  0.2066061815D-03 -0.3335921004D-03
       9160 -0.6215468203D+01  0.2065836251D-03 -0.3335556953D-03
       9161 -0.6215468288D+01  0.2065610738D-03 -0.3335192984D-03
       9162 -0.6215468373D+01  0.2065385274D-03 -0.3334829094D-03
       9163 -0.6215468457D+01  0.2065159859D-03 -0.3334465282D-03
       9164 -0.6215468541D+01  0.2064934495D-03 -0.3334101554D-03
       9165 -0.6215468627D+01  0.2064709177D-03 -0.3333737900D-03
       9166 -0.6215468712D+01  0.2064483909D-03 -0.3333374327D-03
       9167 -0.6215468796D+01  0.2064258692D-03 -0.3333010834D-03
       9168 -0.6215468882D+01  0.2064033522D-03 -0.3332647420D-03
       9169 -0.6215468965D+01  0.2063808404D-03 -0.3332284083D-03
